order_id,customer_id,order_date,platform,order_value_ngn,shipping_fee_ngn,payment_method,payment_processor,delivery_city,delivery_status,estimated_delivery_days,order_status
ORD9581401,CUST456500,2024-03-22 00:00:00,Jiji,245868.39,4710.68,bank_transfer,Flutterwave,Port Harcourt,shipped,5,completed
ORD9471306,CUST535305,2024-01-20 00:00:00,Konga,152140.57,1050.45,bank_transfer,Interswitch,Lagos,delivered,3,completed
ORD1519124,CUST311450,2024-04-06 00:00:00,Jiji,237683.39,3699.11,bank_transfer,Paga,Warri,pending,1,completed
ORD3362869,CUST241676,2024-05-04 00:00:00,Jiji,239717.15,1601.44,credit_card,Flutterwave,Benin City,delivered,5,completed
ORD9958860,CUST463223,2024-09-02 00:00:00,Jumia,5831.37,1444.13,mobile_money,Remita,Abeokuta,pending,1,completed
ORD4138705,CUST346625,2024-07-10 00:00:00,Jiji,445622.74,1495.4,bank_transfer,Paystack,Benin City,delivered,4,completed
ORD3553855,CUST322381,2024-06-13 00:00:00,Jumia,392782.85,3935.03,cash_on_delivery,Paystack,Enugu,shipped,7,cancelled
ORD2864608,CUST215338,2024-08-11 00:00:00,Konga,207811.01,2654.86,bank_transfer,Remita,Enugu,delivered,7,completed
ORD4971836,CUST604372,2024-05-16 00:00:00,Konga,153139.55,2804.98,bank_transfer,Interswitch,Kaduna,delivered,3,processing
ORD5634460,CUST105311,2024-01-05 00:00:00,Supermart,82848.98,1515.77,cash_on_delivery,Remita,Ibadan,pending,3,completed
ORD8116197,CUST812672,2024-07-11 00:00:00,Jumia,276654.55,4515.55,bank_transfer,Paga,Warri,delivered,3,cancelled
ORD3267763,CUST236603,2024-02-08 00:00:00,Jumia,374616.15,1602.04,bank_transfer,Paystack,Enugu,shipped,7,completed
ORD8554191,CUST353569,2024-08-08 00:00:00,Jumia,174783.97,4347.68,cash_on_delivery,Flutterwave,Onitsha,shipped,5,processing
ORD7821177,CUST254706,2024-02-13 00:00:00,Slot,301769.26,3087.75,debit_card,Flutterwave,Ilorin,delivered,5,completed
ORD7256511,CUST163698,2024-01-02 00:00:00,Konga,410555.07,4294.78,mobile_money,Remita,Kaduna,shipped,4,processing
ORD4770528,CUST656160,2024-02-08 00:00:00,Jumia,159080.69,4489.32,cash_on_delivery,Interswitch,Abuja,delivered,1,completed
ORD3161421,CUST575299,2024-08-13 00:00:00,Konga,455754.01,4905.14,cash_on_delivery,Remita,Enugu,shipped,1,completed
ORD3239564,CUST621941,2024-10-26 00:00:00,Jiji,105248.53,2376.64,cash_on_delivery,Interswitch,Aba,delivered,3,completed
ORD3692589,CUST829313,2024-07-05 00:00:00,Jiji,435926.56,1300.23,debit_card,Flutterwave,Abeokuta,delivered,5,processing
ORD1935047,CUST985595,2024-06-28 00:00:00,Jiji,284011.41,3306.73,ussd,Interswitch,Ibadan,cancelled,7,completed
ORD3915215,CUST828854,2024-09-26 00:00:00,Jumia,364619.0,2174.52,cash_on_delivery,Remita,Calabar,delivered,5,completed
ORD7598896,CUST261772,2024-01-12 00:00:00,Konga,440716.94,4946.41,bank_transfer,Flutterwave,Warri,delivered,3,completed
ORD2387037,CUST333193,2024-08-10 00:00:00,Slot,110933.84,3535.78,ussd,Interswitch,Warri,delivered,5,completed
ORD3516228,CUST495543,2024-10-02 00:00:00,Spar Online,67228.5,4347.53,ussd,Quickteller,Aba,delivered,7,completed
ORD2123143,CUST314780,2024-05-23 00:00:00,Jiji,472519.57,3615.82,cash_on_delivery,Flutterwave,Kaduna,shipped,1,completed
ORD1644862,CUST608966,2024-01-15 00:00:00,Konga,110416.79,3792.68,cash_on_delivery,Quickteller,Port Harcourt,delivered,3,completed
ORD5191529,CUST511916,2024-10-09 00:00:00,Jumia,253976.51,1030.21,bank_transfer,Quickteller,Lagos,delivered,3,completed
ORD5850873,CUST858349,2024-05-13 00:00:00,Jiji,449173.94,3480.66,ussd,Flutterwave,Onitsha,delivered,4,completed
ORD4426593,CUST393458,2024-08-30 00:00:00,Slot,56539.13,1799.81,bank_transfer,Paystack,Ibadan,shipped,1,completed
ORD8001918,CUST834975,2024-08-16 00:00:00,Konga,61127.88,1934.92,cash_on_delivery,Flutterwave,Onitsha,shipped,1,processing
ORD8879822,CUST448176,2024-07-16 00:00:00,Konga,16225.64,4983.42,bank_transfer,Quickteller,Jos,shipped,1,completed
ORD4087565,CUST233160,2024-10-24 00:00:00,Jumia,60909.39,4400.03,cash_on_delivery,Paystack,Port Harcourt,shipped,7,completed
ORD4595687,CUST302121,2024-01-26 00:00:00,Jiji,79615.78,2622.9,cash_on_delivery,Quickteller,Jos,delivered,6,processing
ORD6952543,CUST217204,2024-06-04 00:00:00,PayPorte,418287.84,3910.8,cash_on_delivery,Remita,Warri,cancelled,1,completed
ORD2595543,CUST125080,2024-01-17 00:00:00,Konga,294008.62,3649.91,cash_on_delivery,Paystack,Enugu,shipped,6,completed
ORD8036985,CUST697604,2024-09-04 00:00:00,Jiji,354237.57,2281.36,bank_transfer,Remita,Onitsha,delivered,5,cancelled
ORD5652056,CUST258617,2024-10-11 00:00:00,Jumia,449534.5,4383.26,cash_on_delivery,Interswitch,Port Harcourt,pending,7,completed
ORD5912559,CUST546769,2024-09-11 00:00:00,Konga,352278.25,3837.97,cash_on_delivery,Remita,Warri,shipped,2,completed
ORD7743417,CUST337281,2024-10-18 00:00:00,Konga,373441.76,1137.65,debit_card,Paystack,Benin City,pending,5,processing
ORD5817036,CUST176332,2024-06-07 00:00:00,Konga,482850.22,3495.16,ussd,Interswitch,Ilorin,delivered,4,completed
ORD5230721,CUST299539,2024-04-05 00:00:00,Konga,481914.79,2184.59,cash_on_delivery,Flutterwave,Warri,delivered,3,completed
ORD4972823,CUST186107,2024-09-23 00:00:00,Jumia,247427.08,1039.35,cash_on_delivery,Remita,Ibadan,delivered,5,completed
ORD6340026,CUST828994,2024-04-20 00:00:00,Jiji,282780.03,2317.46,bank_transfer,Paystack,Port Harcourt,delivered,7,completed
ORD7745775,CUST211746,2024-01-14 00:00:00,Jiji,218293.95,2663.26,ussd,Paystack,Aba,delivered,2,completed
ORD9643086,CUST663601,2024-06-27 00:00:00,Jiji,17386.0,3540.66,cash_on_delivery,Paystack,Ibadan,delivered,3,completed
ORD8741454,CUST608051,2024-04-14 00:00:00,Jumia,92195.65,3323.15,bank_transfer,Remita,Kaduna,delivered,4,completed
ORD5538771,CUST719041,2024-01-21 00:00:00,Jiji,431128.07,2716.55,cash_on_delivery,Paga,Port Harcourt,delivered,3,completed
ORD9651184,CUST756005,2024-05-05 00:00:00,Jiji,121623.75,4641.36,bank_transfer,Interswitch,Kaduna,pending,4,completed
ORD8083458,CUST218552,2024-04-16 00:00:00,Jumia,191533.98,4844.28,debit_card,Flutterwave,Ibadan,delivered,7,completed
ORD3991337,CUST628873,2024-10-17 00:00:00,Jumia,219861.21,2844.9,debit_card,Quickteller,Benin City,delivered,5,completed
ORD6583624,CUST332617,2024-01-04 00:00:00,Jumia,439696.41,1640.74,debit_card,Quickteller,Jos,shipped,3,processing
ORD7243301,CUST682006,2024-08-21 00:00:00,Jiji,499739.96,2184.47,bank_transfer,Quickteller,Lagos,delivered,1,processing
ORD3710538,CUST285154,2024-02-18 00:00:00,Jiji,120811.95,1874.1,cash_on_delivery,Quickteller,Ibadan,shipped,3,completed
ORD8726814,CUST123983,2024-07-14 00:00:00,Slot,378944.35,2525.85,cash_on_delivery,Paga,Kaduna,pending,5,processing
ORD7846751,CUST337519,2024-06-24 00:00:00,Jumia,433927.27,4233.36,mobile_money,Flutterwave,Ilorin,delivered,7,completed
ORD8232596,CUST728905,2024-04-13 00:00:00,Konga,84880.66,4724.7,cash_on_delivery,Interswitch,Aba,pending,4,completed
ORD8202830,CUST264861,2024-06-08 00:00:00,Jumia,484874.46,3753.97,bank_transfer,Paystack,Warri,delivered,7,completed
ORD2722243,CUST150913,2024-08-25 00:00:00,Konga,437189.53,1516.13,cash_on_delivery,Paga,Warri,delivered,5,completed
ORD5312950,CUST431596,2024-03-06 00:00:00,Jumia,92222.35,3630.77,cash_on_delivery,Paystack,Ibadan,delivered,4,completed
ORD2337981,CUST349917,2024-02-06 00:00:00,Konga,480779.36,3999.15,bank_transfer,Interswitch,Kano,delivered,1,completed
ORD2830481,CUST966024,2024-02-13 00:00:00,Jumia,60582.56,3233.17,bank_transfer,Paystack,Lagos,delivered,6,completed
ORD6444534,CUST989719,2024-06-03 00:00:00,PayPorte,347003.6,2101.62,bank_transfer,Remita,Jos,delivered,4,completed
ORD3923213,CUST430489,2024-04-18 00:00:00,Konga,210469.71,4832.35,cash_on_delivery,Paystack,Port Harcourt,pending,6,completed
ORD4893398,CUST345010,2024-09-17 00:00:00,Jiji,398219.81,2337.41,mobile_money,Flutterwave,Ilorin,delivered,1,completed
ORD9228983,CUST492996,2024-05-14 00:00:00,PayPorte,307427.52,1812.73,debit_card,Flutterwave,Abuja,pending,1,cancelled
ORD9140628,CUST790074,2024-05-16 00:00:00,Konga,350154.69,1410.8,cash_on_delivery,Interswitch,Onitsha,delivered,3,completed
ORD7906427,CUST156367,2024-07-07 00:00:00,Jumia,128565.91,1738.68,cash_on_delivery,Quickteller,Abeokuta,cancelled,5,completed
ORD1411131,CUST585978,2024-09-15 00:00:00,Jumia,41013.2,4282.79,ussd,Paystack,Enugu,delivered,4,completed
ORD2748829,CUST846418,2024-10-08 00:00:00,PayPorte,356017.29,1824.61,bank_transfer,Paystack,Calabar,delivered,1,completed
ORD6472273,CUST132782,2024-07-18 00:00:00,Jiji,450539.82,2351.89,debit_card,Remita,Aba,delivered,2,completed
ORD1306507,CUST869151,2024-05-15 00:00:00,Chowdeck,391044.5,3431.56,debit_card,Interswitch,Kaduna,shipped,3,completed
ORD3608171,CUST784938,2024-10-04 00:00:00,Konga,453688.42,4122.85,cash_on_delivery,Flutterwave,Abeokuta,cancelled,3,completed
ORD6554441,CUST800662,2024-04-25 00:00:00,Konga,465192.91,1053.05,cash_on_delivery,Paystack,Abeokuta,delivered,6,completed
ORD7101416,CUST753188,2024-08-21 00:00:00,Jumia,234509.02,2367.52,cash_on_delivery,Flutterwave,Kano,delivered,5,completed
ORD6611842,CUST600775,2024-03-14 00:00:00,Jumia,266328.59,3856.84,bank_transfer,Remita,Benin City,delivered,7,completed
ORD7161466,CUST584543,2024-03-09 00:00:00,Jiji,349942.4,2768.96,ussd,Quickteller,Calabar,delivered,3,completed
ORD7928577,CUST890772,2024-07-24 00:00:00,Shoprite Online,313694.81,3487.25,ussd,Flutterwave,Kaduna,delivered,4,completed
ORD2316141,CUST640054,2024-02-28 00:00:00,Supermart,493347.4,3256.59,cash_on_delivery,Interswitch,Benin City,shipped,6,completed
ORD8468768,CUST417808,2024-06-07 00:00:00,Jumia,442211.07,4599.19,bank_transfer,Paga,Warri,delivered,3,completed
ORD4102189,CUST417926,2024-02-23 00:00:00,Konga,300684.31,4906.01,bank_transfer,Paga,Port Harcourt,shipped,2,completed
ORD3782626,CUST258130,2024-10-05 00:00:00,Jiji,314947.56,1033.17,cash_on_delivery,Paystack,Port Harcourt,delivered,7,cancelled
ORD5611351,CUST213071,2024-04-26 00:00:00,Jumia,60329.46,3613.58,cash_on_delivery,Paga,Benin City,delivered,7,cancelled
ORD8590217,CUST242214,2024-10-27 00:00:00,Konga,335302.84,1964.19,cash_on_delivery,Quickteller,Enugu,shipped,1,processing
ORD5980444,CUST992058,2024-06-02 00:00:00,Spar Online,233605.39,1665.52,bank_transfer,Paystack,Warri,delivered,5,completed
ORD8126569,CUST540772,2024-03-18 00:00:00,Konga,42145.54,3108.23,mobile_money,Flutterwave,Abuja,delivered,6,completed
ORD4603741,CUST117383,2024-05-19 00:00:00,Jumia,492573.73,4410.79,debit_card,Flutterwave,Port Harcourt,delivered,4,completed
ORD8493468,CUST747375,2024-05-06 00:00:00,Jiji,6927.94,3504.8,cash_on_delivery,Paystack,Lagos,delivered,5,processing
ORD5733210,CUST568706,2024-02-28 00:00:00,Konga,475411.84,1619.55,bank_transfer,Remita,Ibadan,delivered,7,completed
ORD6794214,CUST407348,2024-02-21 00:00:00,Slot,245191.98,4517.75,cash_on_delivery,Paystack,Lagos,delivered,7,completed
ORD1304969,CUST795116,2024-09-24 00:00:00,PayPorte,215824.61,2250.63,ussd,Remita,Kaduna,delivered,5,completed
ORD6386394,CUST608229,2024-06-01 00:00:00,Jumia,231562.02,2355.63,ussd,Paystack,Jos,delivered,5,completed
ORD6230524,CUST569841,2024-04-05 00:00:00,Konga,379417.25,4018.99,mobile_money,Flutterwave,Abeokuta,cancelled,5,completed
ORD7844530,CUST606254,2024-10-12 00:00:00,Jumia,432276.47,4778.12,cash_on_delivery,Remita,Jos,pending,1,completed
ORD1747656,CUST712769,2024-01-03 00:00:00,Slot,376291.05,3941.64,ussd,Paystack,Onitsha,delivered,2,completed
ORD9463249,CUST734735,2024-02-16 00:00:00,PayPorte,399547.26,2256.52,bank_transfer,Paga,Lagos,delivered,5,completed
ORD3128772,CUST551428,2024-03-14 00:00:00,Konga,131509.48,1925.96,cash_on_delivery,Flutterwave,Lagos,delivered,2,processing
ORD8313860,CUST813761,2024-06-13 00:00:00,Spar Online,183219.56,1356.07,cash_on_delivery,Quickteller,Onitsha,pending,7,completed
ORD7525949,CUST825154,2024-03-24 00:00:00,Jumia,246221.72,1300.44,bank_transfer,Remita,Onitsha,shipped,1,completed
ORD7049366,CUST917601,2024-10-21 00:00:00,Jumia,24410.56,3250.85,cash_on_delivery,Quickteller,Benin City,shipped,3,completed
ORD6413188,CUST113462,2024-09-08 00:00:00,Konga,384852.04,2713.99,debit_card,Paga,Enugu,pending,4,completed
ORD9633949,CUST729655,2024-03-25 00:00:00,Jiji,167280.31,4097.75,credit_card,Paystack,Port Harcourt,delivered,1,completed
ORD6316694,CUST345457,2024-06-11 00:00:00,Konga,82138.93,3760.79,ussd,Interswitch,Abuja,delivered,3,completed
ORD5451757,CUST823450,2024-05-01 00:00:00,PayPorte,123858.42,3465.29,bank_transfer,Paystack,Port Harcourt,delivered,1,completed
ORD8571618,CUST992598,2024-03-26 00:00:00,Glovo,435204.19,3448.97,cash_on_delivery,Paga,Calabar,delivered,5,completed
ORD6444951,CUST549653,2024-06-16 00:00:00,Konga,23733.95,3397.2,cash_on_delivery,Remita,Kano,shipped,6,completed
ORD7426020,CUST407184,2024-04-30 00:00:00,Slot,143931.24,4161.69,cash_on_delivery,Remita,Onitsha,delivered,6,completed
ORD8004124,CUST561816,2024-07-31 00:00:00,Jiji,459462.76,4695.27,ussd,Interswitch,Onitsha,delivered,4,completed
ORD7251482,CUST949200,2024-10-01 00:00:00,Jiji,9211.96,3580.63,bank_transfer,Paystack,Abeokuta,shipped,5,completed
ORD9553541,CUST232094,2024-01-03 00:00:00,Jumia,262117.44,4351.56,debit_card,Flutterwave,Lagos,delivered,5,completed
ORD9322779,CUST448082,2024-02-15 00:00:00,Konga,488909.8,2385.31,cash_on_delivery,Remita,Abeokuta,delivered,1,processing
ORD1230410,CUST147029,2024-07-11 00:00:00,Slot,15890.24,4296.16,mobile_money,Flutterwave,Aba,pending,3,completed
ORD8651841,CUST381289,2024-04-17 00:00:00,Jumia,291252.36,3262.02,cash_on_delivery,Paystack,Enugu,cancelled,3,completed
ORD8378569,CUST624667,2024-10-25 00:00:00,PayPorte,248245.84,3430.12,cash_on_delivery,Paga,Abuja,delivered,3,cancelled
ORD9798720,CUST533577,2024-05-01 00:00:00,Konga,174744.77,2820.53,bank_transfer,Paga,Calabar,delivered,6,completed
ORD5639215,CUST733347,2024-07-10 00:00:00,Jiji,39299.21,1996.69,bank_transfer,Flutterwave,Ibadan,delivered,6,completed
ORD2076977,CUST251134,2024-04-03 00:00:00,Jumia,18309.28,3454.16,cash_on_delivery,Remita,Ibadan,delivered,6,completed
ORD6393862,CUST305402,2024-10-24 00:00:00,PayPorte,481039.3,2586.51,bank_transfer,Paystack,Jos,delivered,5,completed
ORD7708650,CUST341849,2024-02-01 00:00:00,Jiji,493145.08,3710.86,debit_card,Paga,Abeokuta,delivered,5,cancelled
ORD2491619,CUST283236,2024-03-12 00:00:00,Supermart,484895.43,4729.87,cash_on_delivery,Paga,Aba,delivered,1,processing
ORD2565166,CUST216907,2024-05-29 00:00:00,Jumia,103185.1,2525.8,ussd,Remita,Jos,pending,2,processing
ORD2787301,CUST260042,2024-01-27 00:00:00,PayPorte,223140.24,2806.5,debit_card,Paystack,Kano,delivered,5,completed
ORD3572292,CUST782070,2024-03-04 00:00:00,Konga,433223.89,4743.8,debit_card,Quickteller,Kaduna,delivered,5,processing
ORD2216728,CUST631673,2024-07-26 00:00:00,Jumia,115996.18,4993.29,credit_card,Flutterwave,Onitsha,delivered,4,completed
ORD3562316,CUST675529,2024-09-27 00:00:00,Jumia,173150.83,4658.82,bank_transfer,Remita,Enugu,delivered,7,completed
ORD2978918,CUST663620,2024-03-03 00:00:00,Konga,463117.42,1729.3,bank_transfer,Flutterwave,Port Harcourt,shipped,3,completed
ORD4849914,CUST793860,2024-01-18 00:00:00,Jiji,62056.2,3205.78,cash_on_delivery,Quickteller,Abuja,delivered,5,completed
ORD2554199,CUST979202,2024-04-04 00:00:00,Konga,403920.63,4622.67,cash_on_delivery,Paga,Ilorin,delivered,3,completed
ORD8855718,CUST433110,2024-06-02 00:00:00,Konga,209724.38,1728.53,cash_on_delivery,Paystack,Aba,shipped,5,completed
ORD2498560,CUST435973,2024-10-21 00:00:00,Jumia,56112.3,1357.12,debit_card,Paga,Warri,shipped,7,processing
ORD9717098,CUST989343,2024-02-22 00:00:00,Glovo,161376.37,2465.38,bank_transfer,Interswitch,Kaduna,delivered,1,completed
ORD8416741,CUST220524,2024-10-14 00:00:00,Jiji,164835.75,3399.76,bank_transfer,Remita,Onitsha,delivered,5,processing
ORD6471804,CUST538159,2024-07-24 00:00:00,Jumia,233920.44,4960.96,bank_transfer,Quickteller,Benin City,pending,2,completed
ORD8003622,CUST112415,2024-04-25 00:00:00,Konga,314535.83,4703.1,bank_transfer,Paga,Port Harcourt,delivered,3,completed
ORD8194505,CUST906080,2024-02-17 00:00:00,Jumia,163817.37,4686.8,cash_on_delivery,Interswitch,Abeokuta,delivered,5,cancelled
ORD2283148,CUST452950,2024-08-30 00:00:00,Jumia,311603.93,2109.16,bank_transfer,Paystack,Kaduna,delivered,2,completed
ORD2099731,CUST668776,2024-07-20 00:00:00,Slot,250921.73,3460.43,cash_on_delivery,Paystack,Aba,cancelled,4,completed
ORD1905223,CUST885803,2024-10-11 00:00:00,Jumia,17034.33,3096.7,debit_card,Paga,Jos,delivered,2,cancelled
ORD5384645,CUST883781,2024-08-29 00:00:00,Konga,264147.66,2099.02,credit_card,Flutterwave,Calabar,delivered,5,completed
ORD9305842,CUST933165,2024-10-01 00:00:00,Jiji,143094.24,2852.5,cash_on_delivery,Remita,Jos,delivered,1,completed
ORD7116968,CUST411313,2024-03-25 00:00:00,Jumia,457320.09,3904.76,cash_on_delivery,Remita,Warri,delivered,5,completed
ORD4594773,CUST978637,2024-06-09 00:00:00,Jumia,44447.04,1562.32,debit_card,Flutterwave,Jos,delivered,4,completed
ORD2647155,CUST190821,2024-09-19 00:00:00,Shoprite Online,179625.98,2503.73,bank_transfer,Paga,Warri,delivered,1,completed
ORD6483821,CUST925392,2024-05-19 00:00:00,Jumia,222304.29,3559.44,cash_on_delivery,Flutterwave,Aba,delivered,4,completed
ORD2364457,CUST944901,2024-06-30 00:00:00,Jumia,148498.18,1060.86,bank_transfer,Paystack,Kano,delivered,6,completed
ORD7571847,CUST157989,2024-08-09 00:00:00,Jumia,37118.14,2248.34,cash_on_delivery,Paga,Aba,cancelled,2,completed
ORD2711085,CUST621845,2024-02-15 00:00:00,Jiji,428305.24,4253.64,bank_transfer,Flutterwave,Ibadan,delivered,6,completed
ORD5365453,CUST635785,2024-05-22 00:00:00,Jiji,8482.05,4169.34,bank_transfer,Paga,Benin City,shipped,2,completed
ORD6128362,CUST587726,2024-01-16 00:00:00,Slot,17501.05,1715.89,cash_on_delivery,Flutterwave,Enugu,delivered,5,completed
ORD7796320,CUST154614,2024-06-17 00:00:00,Jiji,235222.35,4394.2,bank_transfer,Paga,Jos,delivered,3,completed
ORD7655054,CUST487064,2024-09-22 00:00:00,Jumia,77600.23,3755.37,cash_on_delivery,Interswitch,Port Harcourt,shipped,3,completed
ORD7840425,CUST586927,2024-09-17 00:00:00,Jumia,250448.3,4745.34,debit_card,Remita,Calabar,delivered,1,completed
ORD1645594,CUST718100,2024-07-23 00:00:00,Jumia,185757.27,1300.4,cash_on_delivery,Paga,Calabar,delivered,5,completed
ORD4064788,CUST835217,2024-01-22 00:00:00,Jumia,294663.65,3056.12,debit_card,Flutterwave,Abeokuta,shipped,2,cancelled
ORD6758302,CUST168631,2024-07-03 00:00:00,Shoprite Online,136829.72,2990.16,debit_card,Paystack,Kaduna,delivered,2,completed
ORD6636475,CUST527768,2024-10-27 00:00:00,Slot,125228.61,2050.41,debit_card,Paystack,Jos,delivered,4,completed
ORD7791733,CUST313558,2024-03-14 00:00:00,Jumia,160312.08,3531.2,ussd,Quickteller,Enugu,delivered,6,cancelled
ORD8951037,CUST540957,2024-09-20 00:00:00,Jumia,260445.27,4106.99,cash_on_delivery,Remita,Benin City,delivered,1,completed
ORD9083228,CUST153585,2024-06-03 00:00:00,Jiji,19542.91,2808.45,cash_on_delivery,Quickteller,Onitsha,delivered,1,completed
ORD4780737,CUST595135,2024-03-24 00:00:00,Jumia,152309.69,2046.76,cash_on_delivery,Remita,Jos,shipped,3,processing
ORD7367056,CUST324189,2024-01-10 00:00:00,Jumia,313171.25,3514.24,mobile_money,Quickteller,Jos,delivered,3,completed
ORD2140028,CUST740505,2024-03-07 00:00:00,Konga,106862.72,4862.73,cash_on_delivery,Interswitch,Calabar,delivered,1,completed
ORD2683805,CUST458600,2024-03-24 00:00:00,Konga,59685.03,2695.2,cash_on_delivery,Flutterwave,Aba,pending,4,completed
ORD6878437,CUST930836,2024-04-11 00:00:00,Konga,389880.9,3255.6,cash_on_delivery,Paga,Ibadan,delivered,2,completed
ORD5300768,CUST909618,2024-09-08 00:00:00,Jiji,479603.8,2456.23,bank_transfer,Interswitch,Calabar,shipped,2,processing
ORD3503904,CUST913926,2024-07-03 00:00:00,PayPorte,5844.12,3368.61,bank_transfer,Paga,Port Harcourt,pending,5,completed
ORD9046828,CUST740692,2024-05-25 00:00:00,Jiji,246795.69,1493.79,bank_transfer,Interswitch,Benin City,shipped,2,completed
ORD9870112,CUST547150,2024-06-20 00:00:00,Konga,50063.41,3765.04,cash_on_delivery,Remita,Ibadan,delivered,4,completed
ORD7751948,CUST579108,2024-04-15 00:00:00,Jiji,401029.12,4030.79,bank_transfer,Flutterwave,Calabar,delivered,2,completed
ORD1015736,CUST421978,2024-05-04 00:00:00,Jiji,496475.77,3534.87,bank_transfer,Paga,Warri,delivered,7,completed
ORD8006793,CUST496040,2024-06-23 00:00:00,Jiji,290981.74,1343.97,bank_transfer,Paga,Benin City,delivered,6,completed
ORD7064871,CUST143758,2024-07-30 00:00:00,Jiji,344944.96,1785.62,cash_on_delivery,Paga,Jos,delivered,1,completed
ORD4647750,CUST836121,2024-07-28 00:00:00,Jumia,83161.41,2281.97,bank_transfer,Interswitch,Lagos,pending,6,completed
ORD5916791,CUST598026,2024-01-12 00:00:00,Jiji,249320.62,2844.79,cash_on_delivery,Flutterwave,Jos,cancelled,6,completed
ORD4525869,CUST570474,2024-07-26 00:00:00,Jumia,163968.92,3905.23,debit_card,Paga,Kano,delivered,1,completed
